constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-yeongam-county,Korean Grand Prix,6,1:38.937,1:38.253,1:37.884,16,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-yeongam-county,Korean Grand Prix,7,1:38.863,1:38.275,1:37.934,16,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-yeongam-county,Korean Grand Prix,8,1:38.981,1:38.428,1:38.266,16,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-yeongam-county,Korean Grand Prix,9,1:38.999,1:38.417,1:38.361,16,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-yeongam-county,Korean Grand Prix,10,1:38.808,1:38.436,1:38.513,16,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-yeongam-county,Korean Grand Prix,11,1:38.615,1:38.441,,16,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-yeongam-county,Korean Grand Prix,12,1:38.630,1:38.460,,16,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-yeongam-county,Korean Grand Prix,13,1:38.719,1:38.594,,16,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-yeongam-county,Korean Grand Prix,14,1:38.942,1:38.643,,16,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-yeongam-county,Korean Grand Prix,15,1:39.024,1:38.725,,16,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-yeongam-county,Korean Grand Prix,16,1:38.784,1:39.084,,16,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-yeongam-county,Korean Grand Prix,17,1:38.744,1:39.340,,16,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-yeongam-county,Korean Grand Prix,18,1:39.443,,,16,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-yeongam-county,Korean Grand Prix,19,1:40.207,,,16,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-yeongam-county,Korean Grand Prix,20,1:40.333,,,16,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-yeongam-county,Korean Grand Prix,21,1:41.317,,,16,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-yeongam-county,Korean Grand Prix,22,1:41.371,,,16,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-yeongam-county,Korean Grand Prix,23,1:42.881,,,16,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-uttar-pradesh,Indian Grand Prix,1,1:26.387,1:25.435,1:25.283,17,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-uttar-pradesh,Indian Grand Prix,2,1:26.744,1:25.610,1:25.327,17,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-uttar-pradesh,Indian Grand Prix,3,1:26.516,1:25.816,1:25.544,17,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-uttar-pradesh,Indian Grand Prix,4,1:26.564,1:25.467,1:25.659,17,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-uttar-pradesh,Indian Grand Prix,5,1:26.829,1:25.834,1:25.773,17,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-uttar-pradesh,Indian Grand Prix,6,1:26.939,1:26.111,1:25.857,17,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-uttar-pradesh,Indian Grand Prix,7,1:26.740,1:26.101,1:26.236,17,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-uttar-pradesh,Indian Grand Prix,8,1:27.179,1:26.076,1:26.360,17,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-uttar-pradesh,Indian Grand Prix,9,1:26.048,1:25.983,1:26.713,17,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-uttar-pradesh,Indian Grand Prix,10,1:26.458,1:25.976,,17,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-uttar-pradesh,Indian Grand Prix,11,1:26.897,1:26.136,,17,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-uttar-pradesh,Indian Grand Prix,12,1:27.185,1:26.241,,17,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-uttar-pradesh,Indian Grand Prix,13,1:26.851,1:26.331,,17,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-uttar-pradesh,Indian Grand Prix,14,1:27.482,1:26.574,,17,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-uttar-pradesh,Indian Grand Prix,15,1:27.006,1:26.777,,17,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-uttar-pradesh,Indian Grand Prix,16,1:27.462,1:26.989,,17,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-uttar-pradesh,Indian Grand Prix,17,1:27.517,1:27.219,,17,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-uttar-pradesh,Indian Grand Prix,18,1:27.525,,,17,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-uttar-pradesh,Indian Grand Prix,19,1:28.756,,,17,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-uttar-pradesh,Indian Grand Prix,20,1:29.500,,,17,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-uttar-pradesh,Indian Grand Prix,21,1:29.613,,,17,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-uttar-pradesh,Indian Grand Prix,22,1:30.592,,,17,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-uttar-pradesh,Indian Grand Prix,23,1:30.593,,,17,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-uttar-pradesh,Indian Grand Prix,24,1:30.662,,,17,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-abu-dhabi,Abu Dhabi Grand Prix,1,1:41.497,1:40.901,1:40.630,18,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-abu-dhabi,Abu Dhabi Grand Prix,2,1:41.933,1:41.277,1:40.978,18,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-abu-dhabi,Abu Dhabi Grand Prix,3,1:42.160,1:41.511,1:41.073,18,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-abu-dhabi,Abu Dhabi Grand Prix,4,1:41.981,1:41.907,1:41.226,18,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-abu-dhabi,Abu Dhabi Grand Prix,5,1:42.222,1:41.532,1:41.260,18,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-abu-dhabi,Abu Dhabi Grand Prix,6,1:42.342,1:41.873,1:41.290,18,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-abu-dhabi,Abu Dhabi Grand Prix,7,1:41.939,1:41.514,1:41.582,18,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-abu-dhabi,Abu Dhabi Grand Prix,8,1:41.926,1:41.698,1:41.603,18,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-abu-dhabi,Abu Dhabi Grand Prix,9,1:41.974,1:41.846,1:41.723,18,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-abu-dhabi,Abu Dhabi Grand Prix,10,1:42.046,1:41.620,1:41.778,18,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-abu-dhabi,Abu Dhabi Grand Prix,11,1:42.579,1:42.019,,18,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-abu-dhabi,Abu Dhabi Grand Prix,12,1:42.624,1:42.084,,18,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-abu-dhabi,Abu Dhabi Grand Prix,13,1:42.572,1:42.218,,18,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-abu-dhabi,Abu Dhabi Grand Prix,14,1:42.735,1:42.289,,18,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-abu-dhabi,Abu Dhabi Grand Prix,15,1:43.298,1:42.330,,18,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-abu-dhabi,Abu Dhabi Grand Prix,16,1:43.582,1:42.606,,18,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-abu-dhabi,Abu Dhabi Grand Prix,17,1:43.280,1:42.765,,18,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-abu-dhabi,Abu Dhabi Grand Prix,18,1:44.058,,,18,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-abu-dhabi,Abu Dhabi Grand Prix,19,1:44.956,,,18,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-abu-dhabi,Abu Dhabi Grand Prix,20,1:45.089,,,18,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-abu-dhabi,Abu Dhabi Grand Prix,21,1:45.151,,,18,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-abu-dhabi,Abu Dhabi Grand Prix,22,1:45.426,,,18,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-abu-dhabi,Abu Dhabi Grand Prix,23,1:45.766,,,18,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-abu-dhabi,Abu Dhabi Grand Prix,24,1:46.382,,,18,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-austin,United States Grand Prix,1,1:36.558,1:35.796,1:35.657,19,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-austin,United States Grand Prix,2,1:37.058,1:36.795,1:35.766,19,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-austin,United States Grand Prix,3,1:37.215,1:36.298,1:36.174,19,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-austin,United States Grand Prix,4,1:37.486,1:36.906,1:36.587,19,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-austin,United States Grand Prix,5,1:38.051,1:37.404,1:36.708,19,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-austin,United States Grand Prix,6,1:37.927,1:37.102,1:36.794,19,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-austin,United States Grand Prix,7,1:37.667,1:36.549,1:36.937,19,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-austin,United States Grand Prix,8,1:37.756,1:37.066,1:37.141,19,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-austin,United States Grand Prix,9,1:37.968,1:37.123,1:37.300,19,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-austin,United States Grand Prix,10,1:37.537,1:37.011,1:37.842,19,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-austin,United States Grand Prix,11,1:37.520,1:37.604,,19,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-austin,United States Grand Prix,12,1:37.565,1:37.616,,19,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-austin,United States Grand Prix,13,1:38.104,1:37.665,,19,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-austin,United States Grand Prix,14,1:38.434,1:37.879,,19,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-austin,United States Grand Prix,15,1:38.500,1:38.206,,19,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-austin,United States Grand Prix,16,1:38.418,1:38.437,,19,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-austin,United States Grand Prix,17,1:38.862,1:38.501,,19,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-austin,United States Grand Prix,18,1:39.114,,,19,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-austin,United States Grand Prix,19,1:40.056,,,19,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-austin,United States Grand Prix,20,1:40.664,,,19,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-austin,United States Grand Prix,21,1:40.809,,,19,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-austin,United States Grand Prix,22,1:41.166,,,19,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-austin,United States Grand Prix,23,1:42.011,,,19,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-austin,United States Grand Prix,24,1:42.740,,,19,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-s-o-paulo,Brazilian Grand Prix,1,1:15.075,1:13.398,1:12.458,20,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-s-o-paulo,Brazilian Grand Prix,2,1:15.456,1:13.515,1:12.513,20,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-s-o-paulo,Brazilian Grand Prix,3,1:16.180,1:13.667,1:12.581,20,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-s-o-paulo,Brazilian Grand Prix,4,1:15.644,1:13.209,1:12.760,20,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-s-o-paulo,Brazilian Grand Prix,5,1:16.263,1:14.048,1:12.987,20,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-s-o-paulo,Brazilian Grand Prix,6,1:16.266,1:13.698,1:13.174,20,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-s-o-paulo,Brazilian Grand Prix,7,1:15.536,1:13.704,1:13.206,20,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-s-o-paulo,Brazilian Grand Prix,8,1:16.097,1:13.856,1:13.253,20,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-s-o-paulo,Brazilian Grand Prix,9,1:16.432,1:13.698,1:13.298,20,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-s-o-paulo,Brazilian Grand Prix,10,1:15.929,1:13.848,1:13.489,20,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-s-o-paulo,Brazilian Grand Prix,11,1:15.901,1:14.121,,20,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-s-o-paulo,Brazilian Grand Prix,12,1:15.333,1:14.219,,20,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-s-o-paulo,Brazilian Grand Prix,13,1:15.974,1:14.234,,20,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-s-o-paulo,Brazilian Grand Prix,14,1:16.005,1:14.334,,20,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-s-o-paulo,Brazilian Grand Prix,15,1:16.400,1:14.380,,20,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-s-o-paulo,Brazilian Grand Prix,16,1:16.744,1:14.574,,20,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-s-o-paulo,Brazilian Grand Prix,17,1:16.722,1:14.619,,20,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-s-o-paulo,Brazilian Grand Prix,18,1:16.967,,,20,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-s-o-paulo,Brazilian Grand Prix,19,1:17.073,,,20,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-s-o-paulo,Brazilian Grand Prix,20,1:17.086,,,20,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-s-o-paulo,Brazilian Grand Prix,21,1:17.508,,,20,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-s-o-paulo,Brazilian Grand Prix,22,1:18.104,,,20,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-s-o-paulo,Brazilian Grand Prix,23,1:19.576,,,20,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-s-o-paulo,Brazilian Grand Prix,24,1:19.699,,,20,2012
