constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
McLaren,mclaren,British,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2014-austin,United States Grand Prix,8,1:38.557,1:38.047,1:37.706,17,2014
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2014-austin,United States Grand Prix,9,1:38.669,1:38.263,1:37.804,17,2014
Sauber,sauber,Swiss,SUT,sutil,Adrian Sutil,German,99,2014-austin,United States Grand Prix,10,1:38.855,1:38.378,1:38.810,17,2014
Lotus F1,lotus_f1,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2014-austin,United States Grand Prix,11,1:38.608,1:38.467,,17,2014
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2014-austin,United States Grand Prix,12,1:39.200,1:38.554,,17,2014
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2014-austin,United States Grand Prix,13,1:38.931,1:38.598,,17,2014
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2014-austin,United States Grand Prix,14,1:38.936,1:38.699,,17,2014
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2014-austin,United States Grand Prix,15,1:39.250,,,17,2014
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2014-austin,United States Grand Prix,16,1:39.555,,,17,2014
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2014-austin,United States Grand Prix,17,1:39.621,,,17,2014
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2014-austin,United States Grand Prix,18,1:39.679,,,17,2014
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2014-s-o-paulo,Brazilian Grand Prix,1,1:10.347,1:10.303,1:10.023,18,2014
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2014-s-o-paulo,Brazilian Grand Prix,2,1:10.457,1:10.712,1:10.056,18,2014
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2014-s-o-paulo,Brazilian Grand Prix,3,1:10.602,1:10.343,1:10.247,18,2014
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2014-s-o-paulo,Brazilian Grand Prix,4,1:10.832,1:10.421,1:10.305,18,2014
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2014-s-o-paulo,Brazilian Grand Prix,5,1:11.097,1:11.127,1:10.930,18,2014
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2014-s-o-paulo,Brazilian Grand Prix,6,1:11.880,1:11.129,1:10.938,18,2014
McLaren,mclaren,British,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2014-s-o-paulo,Brazilian Grand Prix,7,1:11.134,1:11.211,1:10.969,18,2014
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2014-s-o-paulo,Brazilian Grand Prix,8,1:11.558,1:11.215,1:10.977,18,2014
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2014-s-o-paulo,Brazilian Grand Prix,9,1:11.593,1:11.208,1:11.075,18,2014
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2014-s-o-paulo,Brazilian Grand Prix,10,1:11.193,1:11.188,1:11.099,18,2014
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2014-s-o-paulo,Brazilian Grand Prix,11,1:11.520,1:11.591,,18,2014
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2014-s-o-paulo,Brazilian Grand Prix,12,1:11.848,1:11.976,,18,2014
Sauber,sauber,Swiss,SUT,sutil,Adrian Sutil,German,99,2014-s-o-paulo,Brazilian Grand Prix,13,1:11.943,1:12.099,,18,2014
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2014-s-o-paulo,Brazilian Grand Prix,14,1:11.423,,,18,2014
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2014-s-o-paulo,Brazilian Grand Prix,15,1:12.037,,,18,2014
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2014-s-o-paulo,Brazilian Grand Prix,16,1:12.040,,,18,2014
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2014-s-o-paulo,Brazilian Grand Prix,17,1:12.076,,,18,2014
Lotus F1,lotus_f1,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2014-s-o-paulo,Brazilian Grand Prix,18,1:12.233,,,18,2014
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2014-abu-dhabi,Abu Dhabi Grand Prix,1,1:41.308,1:41.459,1:40.480,19,2014
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2014-abu-dhabi,Abu Dhabi Grand Prix,2,1:41.207,1:40.920,1:40.866,19,2014
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2014-abu-dhabi,Abu Dhabi Grand Prix,3,1:42.346,1:41.376,1:41.025,19,2014
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2014-abu-dhabi,Abu Dhabi Grand Prix,4,1:41.475,1:41.144,1:41.119,19,2014
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2014-abu-dhabi,Abu Dhabi Grand Prix,5,1:42.302,1:42.082,1:41.908,19,2014
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2014-abu-dhabi,Abu Dhabi Grand Prix,6,1:42.137,1:41.875,1:41.964,19,2014
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2014-abu-dhabi,Abu Dhabi Grand Prix,7,1:42.439,1:42.168,1:42.236,19,2014
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2014-abu-dhabi,Abu Dhabi Grand Prix,8,1:42.467,1:41.940,1:42.866,19,2014
McLaren,mclaren,British,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2014-abu-dhabi,Abu Dhabi Grand Prix,9,1:42.104,1:42.198,,19,2014
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2014-abu-dhabi,Abu Dhabi Grand Prix,10,1:42.413,1:42.207,,19,2014
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2014-abu-dhabi,Abu Dhabi Grand Prix,11,1:42.654,1:42.239,,19,2014
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2014-abu-dhabi,Abu Dhabi Grand Prix,12,1:42.444,1:42.384,,19,2014
Sauber,sauber,Swiss,SUT,sutil,Adrian Sutil,German,99,2014-abu-dhabi,Abu Dhabi Grand Prix,13,1:42.746,1:43.074,,19,2014
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2014-abu-dhabi,Abu Dhabi Grand Prix,14,1:42.768,,,19,2014
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2014-abu-dhabi,Abu Dhabi Grand Prix,15,1:42.819,,,19,2014
Lotus F1,lotus_f1,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2014-abu-dhabi,Abu Dhabi Grand Prix,16,1:42.860,,,19,2014
Caterham,caterham,Malaysian,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2014-abu-dhabi,Abu Dhabi Grand Prix,17,1:44.540,,,19,2014
Caterham,caterham,Malaysian,STE,stevens,Will Stevens,British,28,2014-abu-dhabi,Abu Dhabi Grand Prix,18,1:45.095,,,19,2014
