Driver,DriverNumber,Team,LapNumber,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsAccurate,TrackStatus,Deleted,DeletedReason,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds
VER,1,Red Bull Racing,4,0 days 00:01:37.420000,1.0,,,0 days 00:00:30.778000,0 days 00:00:39.251000,0 days 00:00:27.391000,291.0,245.0,222.0,295.0,INTERMEDIATE,4.0,True,True,1,,,97.42,30.778,39.251,27.391
VER,1,Red Bull Racing,5,0 days 00:01:44.223000,1.0,,0 days 00:22:27.490000,0 days 00:00:33.331000,0 days 00:00:42.340000,0 days 00:00:28.552000,265.0,229.0,,275.0,INTERMEDIATE,5.0,True,False,1,,,104.223,33.331,42.34,28.552
VER,1,Red Bull Racing,6,,2.0,0 days 00:33:17.106000,,,0 days 00:00:38.222000,0 days 00:00:26.815000,275.0,239.0,241.0,276.0,SOFT,1.0,True,False,1,,,,,38.222,26.815
VER,1,Red Bull Racing,7,0 days 00:01:49.924000,2.0,,,0 days 00:00:28.859000,0 days 00:00:46.887000,0 days 00:00:34.178000,291.0,227.0,238.0,275.0,SOFT,2.0,True,True,1,,,109.924,28.859,46.887,34.178
VER,1,Red Bull Racing,8,0 days 00:01:31.832000,2.0,,,0 days 00:00:29.197000,0 days 00:00:36.987000,0 days 00:00:25.648000,292.0,256.0,236.0,301.0,SOFT,3.0,True,True,1,,,91.832,29.197,36.987,25.648
VER,1,Red Bull Racing,9,0 days 00:01:31.342000,2.0,,,0 days 00:00:29.053000,0 days 00:00:36.706000,0 days 00:00:25.583000,294.0,259.0,203.0,300.0,SOFT,4.0,True,True,1,,,91.342,29.053,36.706,25.583
VER,1,Red Bull Racing,10,0 days 00:01:48.464000,2.0,,0 days 00:41:35.613000,0 days 00:00:34.812000,0 days 00:00:43.770000,0 days 00:00:29.882000,254.0,228.0,,262.0,SOFT,5.0,True,False,1,,,108.464,34.812,43.77,29.882
VER,1,Red Bull Racing,11,,3.0,0 days 00:48:11.726000,,,0 days 00:00:39.712000,0 days 00:00:26.846000,276.0,232.0,253.0,271.0,SOFT,1.0,True,False,1,,,,,39.712,26.846
VER,1,Red Bull Racing,12,0 days 00:01:27.799000,3.0,,,0 days 00:00:28.249000,0 days 00:00:35.432000,0 days 00:00:24.118000,314.0,261.0,250.0,321.0,SOFT,2.0,True,True,1,,,87.799,28.249,35.432,24.118
VER,1,Red Bull Racing,13,0 days 00:01:55.491000,3.0,,,0 days 00:00:40.851000,0 days 00:00:46.535000,0 days 00:00:28.105000,244.0,239.0,252.0,284.0,SOFT,3.0,True,True,1,,,115.491,40.851,46.535,28.105
